qualify_id,race_id,driver_id,constructor_id,number,position,qual_round,qual_time
749,34,15,7,11,9,3,97.934
750,34,7,5,14,10,1,96.239
751,34,7,5,14,10,2,95.47800000000001
752,34,7,5,14,10,3,98.88499999999999
753,34,12,4,6,11,1,96.029
754,34,12,4,6,11,2,95.72200000000001
755,34,9,2,4,12,1,96.503
756,34,9,2,4,12,2,95.814
757,34,10,7,12,13,1,96.21000000000001
758,34,10,7,12,13,2,95.937
759,34,22,11,17,14,1,96.64
760,34,22,11,17,14,2,96.07900000000001
761,34,3,3,7,15,1,96.434
762,34,3,3,7,15,2,96.21000000000001
763,34,14,9,9,16,1,96.731
764,34,6,3,8,17,1,96.863
765,34,18,11,16,18,1,97.053
766,34,16,10,20,19,1,97.72999999999999
767,34,21,10,21,20,1,97.739
768,35,13,6,2,1,1,71.83
769,35,13,6,2,1,2,71.875
770,35,13,6,2,1,3,72.368
771,35,15,7,11,2,1,72.226
772,35,15,7,11,2,2,72.107
773,35,15,7,11,2,3,72.737
774,35,8,6,1,3,1,72.083
775,35,8,6,1,3,2,71.95
776,35,8,6,1,3,3,72.825
777,35,1,1,22,4,1,72.213
778,35,1,1,22,4,2,71.856
779,35,1,1,22,4,3,72.83
780,35,5,1,23,5,1,72.366
781,35,5,1,23,5,2,71.768
782,35,5,1,23,5,3,72.917
783,35,4,4,5,6,1,72.214
784,35,4,4,5,6,2,72.09
785,35,4,4,5,6,3,72.967
786,35,20,5,15,7,1,72.39
787,35,20,5,15,7,2,71.845
788,35,20,5,15,7,3,73.082
789,35,2,2,3,8,1,72.371
790,35,2,2,3,8,2,72.026
791,35,2,2,3,8,3,73.297
792,35,7,5,14,9,1,72.498
793,35,7,5,14,9,2,72.075
794,35,7,5,14,9,3,74.105
795,35,10,7,12,10,1,72.223
796,35,10,7,12,10,2,71.909
797,35,10,7,12,10,3,74.23
798,35,12,4,6,11,1,72.348
799,35,12,4,6,11,2,72.137
800,35,17,9,10,12,1,72.409
801,35,17,9,10,12,2,72.289
802,35,9,2,4,13,1,72.381
803,35,9,2,4,13,2,72.3
804,35,14,9,9,14,1,72.69
805,35,14,9,9,14,2,72.717
806,35,22,11,17,15,1,72.548
807,35,22,11,17,15,2,73.139
808,35,6,3,8,16,1,72.8
809,35,18,11,16,17,1,72.81
810,35,3,3,7,18,1,73.002
811,35,21,10,21,19,1,73.426
812,35,16,10,20,20,1,73.508
813,36,8,6,6,1,1,86.644
814,36,8,6,6,1,2,85.644
815,36,8,6,6,1,3,86.072
816,36,4,1,1,2,1,86.697
817,36,4,1,1,2,2,85.326
818,36,4,1,1,2,3,86.493
819,36,2,2,9,3,1,86.895
820,36,2,2,9,3,2,85.358
821,36,2,2,9,3,3,86.556
822,36,1,1,2,4,1,86.674
823,36,1,1,2,4,2,85.577
824,36,1,1,2,4,3,86.755
825,36,9,2,10,5,1,86.696
826,36,9,2,10,5,2,85.882
827,36,9,2,10,5,3,87.34700000000001
828,36,21,4,3,6,1,87.27
829,36,21,4,3,6,2,85.944
830,36,21,4,3,6,3,87.634
831,36,17,9,15,7,1,86.97800000000001
832,36,17,9,15,7,2,86.623
833,36,17,9,15,7,3,87.934
834,36,15,7,12,8,1,87.014
835,36,15,7,12,8,2,86.688
836,36,15,7,12,8,3,88.404
837,36,23,7,11,9,1,87.328
838,36,23,7,11,9,2,86.739
839,36,23,7,11,9,3,88.69200000000001
840,36,11,8,22,10,1,87.365
841,36,11,8,22,10,2,86.758
842,36,11,8,22,10,3,88.871
843,36,19,8,23,11,1,86.986
844,36,19,8,23,11,2,86.90899999999999
845,36,3,3,16,12,1,87.596
846,36,3,3,16,12,2,86.914
847,36,5,4,4,13,1,87.529
848,36,5,4,4,13,2,86.964
849,36,18,11,7,14,1,87.53999999999999
850,36,18,11,7,14,2,87.264
851,36,25,3,17,15,1,87.479
852,36,25,3,17,15,2,87.393
853,36,13,6,5,16,1,86.712
854,36,22,11,8,17,1,87.679
855,36,26,5,19,18,1,88.305
856,36,14,9,14,19,1,88.57900000000001
857,36,24,5,18,20,1,89.267
858,36,16,12,20,21,1,89.339
859,36,27,12,21,22,1,91.932
860,37,13,6,5,1,1,95.34
861,37,13,6,5,1,2,94.45400000000001
862,37,13,6,5,1,3,95.043
863,37,4,1,1,2,1,94.94200000000001
864,37,4,1,1,2,2,94.057
865,37,4,1,1,2,3,95.31
866,37,8,6,6,3,1,95.138
867,37,8,6,6,3,2,94.687
868,37,8,6,6,3,3,95.479
869,37,1,1,2,4,1,95.02799999999999
870,37,1,1,2,4,2,94.65
871,37,1,1,2,4,3,96.045
872,37,2,2,9,5,1,95.61699999999999
873,37,2,2,9,5,2,95.203
874,37,2,2,9,5,3,96.543
875,37,3,3,16,6,1,95.755
876,37,3,3,16,6,2,95.38
877,37,3,3,16,6,3,96.82900000000001
878,37,9,2,10,7,1,95.294
879,37,9,2,10,7,2,94.739
880,37,9,2,10,7,3,96.839
881,37,15,7,12,8,1,95.666
882,37,15,7,12,8,2,95.255
883,37,15,7,12,8,3,96.902
884,37,23,7,11,9,1,95.73599999999999
885,37,23,7,11,9,2,95.595
886,37,23,7,11,9,3,97.078
887,37,17,9,15,10,1,95.727
888,37,17,9,15,10,2,95.57900000000001
889,37,17,9,15,10,3,97.345
890,37,5,4,4,11,1,96.092
891,37,5,4,4,11,2,95.63
892,37,21,4,3,12,1,95.87899999999999
893,37,21,4,3,12,2,95.706
894,37,14,9,14,13,1,95.72999999999999
895,37,14,9,14,13,2,95.76599999999999
896,37,11,8,22,14,1,96.43
897,37,11,8,22,14,2,95.945
898,37,18,11,7,15,1,95.913
899,37,18,11,7,15,2,96.088
900,37,24,5,18,16,1,96.14
901,37,24,5,18,16,2,96.14500000000001
902,37,26,5,19,17,1,96.578
903,37,19,8,23,18,1,96.816
904,37,22,11,8,19,1,96.827
905,37,25,3,17,20,1,97.326
906,37,27,12,21,21,1,98.279
907,37,16,12,20,22,1,98.41499999999999
908,38,13,6,5,1,1,92.443
909,38,13,6,5,1,2,91.35900000000001
910,38,13,6,5,1,3,92.652
911,38,1,1,2,2,1,92.58
912,38,1,1,2,2,2,91.752
913,38,1,1,2,2,3,92.935
914,38,8,6,6,3,1,93.161
915,38,8,6,6,3,2,91.812
916,38,8,6,6,3,3,93.131
917,38,4,1,1,4,1,93.049
918,38,4,1,1,4,2,92.214
919,38,4,1,1,4,3,93.19200000000001
920,38,2,2,9,5,1,93.164
921,38,2,2,9,5,2,92.154
922,38,2,2,9,5,3,93.404
923,38,9,2,10,6,1,93.348
924,38,9,2,10,6,2,92.292
925,38,9,2,10,6,3,93.71000000000001
926,38,21,4,3,7,1,93.556
927,38,21,4,3,7,2,92.88900000000001
928,38,21,4,3,7,3,94.056
929,38,17,9,15,8,1,93.49600000000001
930,38,17,9,15,8,2,92.80799999999999
931,38,17,9,15,8,3,94.106
932,38,15,7,12,9,1,93.218
933,38,15,7,12,9,2,92.429
934,38,15,7,12,9,3,94.154
935,38,3,3,16,10,1,93.34899999999999
936,38,3,3,16,10,2,92.815
937,38,3,3,16,10,3,94.399
938,38,25,3,17,11,1,93.759
939,38,25,3,17,11,2,92.91499999999999
940,38,5,4,4,12,1,93.467
941,38,5,4,4,12,2,92.935
942,38,19,8,23,13,1,93.299
943,38,19,8,23,13,2,93.082
944,38,23,7,11,14,1,93.923
945,38,23,7,11,14,2,93.294
946,38,22,11,8,15,1,93.77600000000001
947,38,22,11,8,15,2,93.624
948,38,18,11,7,16,1,93.967
949,38,18,11,7,16,2,93.731
950,38,11,8,22,17,1,93.98400000000001
951,38,24,5,18,18,1,94.024
952,38,26,5,19,19,1,94.333
953,38,16,12,20,20,1,95.28
954,38,14,9,14,21,1,95.34100000000001
955,38,27,12,12,22,1,95.533
956,39,13,6,5,1,1,81.375
957,39,13,6,5,1,2,80.59700000000001
958,39,13,6,5,1,3,81.42099999999999
959,39,4,1,1,2,1,81.60900000000001
960,39,4,1,1,2,2,80.797
961,39,4,1,1,2,3,81.451
962,39,8,6,6,3,1,81.80199999999999
963,39,8,6,6,3,2,80.741
964,39,8,6,6,3,3,81.723
965,39,1,1,2,4,1,81.12
966,39,1,1,2,4,2,80.713
967,39,1,1,2,4,3,81.785
968,39,9,2,10,5,1,81.941
969,39,9,2,10,5,2,81.381
970,39,9,2,10,5,3,82.253
971,39,15,7,12,6,1,82.501
972,39,15,7,12,6,2,81.554
973,39,15,7,12,6,3,82.324
974,39,2,2,9,7,1,81.625
975,39,2,2,9,7,2,81.113
976,39,2,2,9,7,3,82.389
977,39,5,4,4,8,1,81.78999999999999
978,39,5,4,4,8,2,81.623
979,39,5,4,4,8,3,82.568
980,39,14,9,14,9,1,82.491
981,39,14,9,14,9,2,81.488
982,39,14,9,14,9,3,82.749
983,39,21,4,3,10,1,82.064
984,39,21,4,3,10,2,81.67699999999999
985,39,21,4,3,10,3,82.881
986,39,3,3,16,11,1,81.943
987,39,3,3,16,11,2,81.968
988,39,22,11,8,12,1,82.502
989,39,22,11,8,12,2,82.09700000000001
990,39,11,8,22,13,1,82.09
991,39,11,8,22,13,2,82.115
992,39,18,11,7,14,1,82.503
993,39,18,11,7,14,2,82.12
994,39,19,8,23,15,1,82.295
995,39,24,5,18,16,1,82.508
996,39,23,7,11,17,1,82.666
997,39,25,3,17,18,1,82.769
998,39,17,9,15,19,1,83.398
999,39,16,12,20,20,1,83.811
1000,39,27,12,21,21,1,83.99
1001,40,4,1,1,1,1,76.059
1002,40,4,1,1,1,2,75.431
1003,40,4,1,1,1,3,75.726
1004,40,1,1,2,2,1,75.685
1005,40,1,1,2,2,2,75.479
1006,40,1,1,2,2,3,75.905
1007,40,13,6,5,3,1,76.786
1008,40,13,6,5,3,2,76.03399999999999
1009,40,13,6,5,3,3,75.967
1010,40,21,4,3,4,1,77.596
1011,40,21,4,3,4,2,76.054
1012,40,21,4,3,4,3,76.285
1013,40,3,3,16,5,1,76.87
1014,40,3,3,16,5,2,76.1
1015,40,3,3,16,5,3,76.439
1016,40,17,9,15,6,1,77.816
1017,40,17,9,15,6,2,76.42
1018,40,17,9,15,6,3,76.78399999999999
1019,40,2,2,9,7,1,77.385
1020,40,2,2,9,7,2,75.733
1021,40,2,2,9,7,3,76.832
1022,40,9,2,10,8,1,77.584
1023,40,9,2,10,8,2,75.576
1024,40,9,2,10,8,3,76.955
1025,40,22,11,8,9,1,77.244
1026,40,22,11,8,9,2,76.45400000000001
1027,40,22,11,8,9,3,77.498
1028,40,18,11,7,10,1,77.297
1029,40,18,11,7,10,2,76.457
1030,40,18,11,7,10,3,77.939
1031,40,25,3,17,11,1,77.874
1032,40,25,3,17,11,2,76.662
1033,40,24,5,18,12,1,76.72
1034,40,24,5,18,12,2,76.703
1035,40,14,9,14,13,1,77.20400000000001
1036,40,14,9,14,13,2,76.319
1037,40,15,7,12,14,1,77.686
1038,40,15,7,12,14,2,76.988
1039,40,5,4,4,15,1,77.836
1040,40,5,4,4,15,2,77.125
1041,40,8,6,6,16,1,76.251
1042,40,19,8,23,17,1,78.25
1043,40,26,5,19,18,1,78.39
1044,40,16,12,20,19,1,78.418
1045,40,23,7,11,20,1,78.539
1046,40,11,8,22,21,1,78.554
1047,41,1,1,2,1,1,76.576
1048,41,1,1,2,1,2,75.486
1049,41,1,1,2,1,3,75.707
1050,41,4,1,1,2,1,76.562
1051,41,4,1,1,2,2,75.522
1052,41,4,1,1,2,3,76.163
1053,41,2,2,9,3,1,77.006
1054,41,2,2,9,3,2,75.96000000000001
1055,41,2,2,9,3,3,76.26599999999999
1056,41,8,6,6,4,1,76.468
1057,41,8,6,6,4,2,76.592
1058,41,8,6,6,4,3,76.411
1059,41,13,6,5,5,1,76.756
1060,41,13,6,5,5,2,76.138
1061,41,13,6,5,5,3,76.57
1062,41,17,9,15,6,1,77.315
1063,41,17,9,15,6,2,76.257
1064,41,17,9,15,6,3,76.913
1065,41,3,3,16,7,1,77.01599999999999
1066,41,3,3,16,7,2,76.19
1067,41,3,3,16,7,3,76.919
1068,41,9,2,10,8,1,77.267
1069,41,9,2,10,8,2,76.368
1070,41,9,2,10,8,3,76.993
1071,41,21,4,3,9,1,76.805
1072,41,21,4,3,9,2,76.288
1073,41,21,4,3,9,3,77.229
1074,41,15,7,12,10,1,77.324
1075,41,15,7,12,10,2,76.6
1076,41,15,7,12,10,3,77.747
1077,41,11,8,22,11,1,77.49
1078,41,11,8,22,11,2,76.743
1079,41,24,5,18,12,1,77.541
1080,41,24,5,18,12,2,76.76
1081,41,22,11,8,13,1,77.011
1082,41,22,11,8,13,2,77.116
1083,41,14,9,14,14,1,77.436
1084,41,14,9,14,14,2,77.304
1085,41,18,11,7,15,1,77.52199999999999
1086,41,18,11,7,15,2,77.541
1087,41,26,5,19,16,1,77.43299999999999
1088,41,26,5,19,16,2,77.571
1089,41,19,8,23,17,1,77.542
1090,41,23,7,11,18,1,77.634
1091,41,25,3,17,19,1,78.089
1092,41,16,12,20,20,1,78.536
1093,41,27,12,21,21,1,79.196
1094,41,5,4,4,22,1,77.806
1095,42,1,1,2,1,1,72.563
1096,42,1,1,2,1,2,72.065
1097,42,1,1,2,1,3,72.331
1098,42,4,1,1,2,1,72.416
1099,42,4,1,1,2,2,71.926
1100,42,4,1,1,2,3,72.5
1101,42,13,6,5,3,1,72.731
1102,42,13,6,5,3,2,72.18
1103,42,13,6,5,3,3,72.703
1104,42,8,6,6,4,1,72.732
1105,42,8,6,6,4,2,72.111
1106,42,8,6,6,4,3,72.839
1107,42,2,2,9,5,1,72.543
1108,42,2,2,9,5,2,72.188
1109,42,2,2,9,5,3,72.847
1110,42,5,4,4,6,1,72.998
1111,42,5,4,4,6,2,72.599
1112,42,5,4,4,6,3,73.30799999999999
1113,42,20,2,10,7,1,72.711
1114,42,20,2,10,7,2,72.644
1115,42,20,2,10,7,3,73.513
1116,42,15,7,12,8,1,73.186
1117,42,15,7,12,8,2,72.828
1118,42,15,7,12,8,3,73.789
1119,42,17,9,15,9,1,73.425
1120,42,17,9,15,9,2,72.788
1121,42,17,9,15,9,3,73.871
1122,42,21,4,3,10,1,73.168
1123,42,21,4,3,10,2,72.603
1124,42,21,4,3,10,3,73.953
1125,42,14,9,14,11,1,73.424
1126,42,14,9,14,11,2,72.873
1127,42,23,7,11,12,1,72.851
1128,42,23,7,11,12,2,72.92
1129,42,18,11,7,13,1,73.306
1130,42,18,11,7,13,2,72.998
1131,42,3,3,16,14,1,73.128
1132,42,3,3,16,14,2,73.06
1133,42,22,11,8,15,1,73.203
1134,42,22,11,8,15,2,73.201
1135,42,19,8,23,16,1,73.164
1136,42,19,8,23,16,2,73.259
1137,42,25,3,17,17,1,73.441
1138,42,11,8,22,18,1,73.477
1139,42,24,5,18,19,1,73.484
1140,42,26,5,19,20,1,73.712
1141,42,16,12,20,21,1,74.122
1142,42,27,12,21,22,1,74.597
1143,43,13,6,5,1,1,75.303
1144,43,13,6,5,1,2,74.822
1145,43,13,6,5,1,3,75.034
1146,43,1,1,2,2,1,74.805
1147,43,1,1,2,2,2,74.795
1148,43,1,1,2,2,3,75.104
1149,43,8,6,6,3,1,74.872
1150,43,8,6,6,3,2,74.828
1151,43,8,6,6,3,3,75.257
1152,43,9,2,10,4,1,75.778
1153,43,9,2,10,4,2,75.066
1154,43,9,2,10,4,3,75.493
1155,43,21,4,3,5,1,76.047
1156,43,21,4,3,5,2,75.227
1157,43,21,4,3,5,3,75.674
1158,43,5,4,4,6,1,75.524
1159,43,5,4,4,6,2,75.272
1160,43,5,4,4,6,3,75.826
1161,43,2,2,9,7,1,75.783
1162,43,2,2,9,7,2,75.149
1163,43,2,2,9,7,3,75.9
1164,43,15,7,12,8,1,76.118
1165,43,15,7,12,8,2,75.379
1166,43,15,7,12,8,3,75.935
1167,43,3,3,16,9,1,76.092
1168,43,3,3,16,9,2,75.331
1169,43,3,3,16,9,3,76.328
1170,43,4,1,1,10,1,75.322
1171,43,4,1,1,10,2,75.084
1172,43,23,7,11,11,1,75.76
1173,43,23,7,11,11,2,75.534
1174,43,18,11,7,12,1,76.113
1175,43,18,11,7,12,2,75.584
1176,43,22,11,8,13,1,76.14
1177,43,22,11,8,13,2,75.761
1178,43,17,9,15,14,1,75.746
1179,43,17,9,15,14,2,75.806
1180,43,26,5,19,15,1,75.98
1181,43,26,5,19,15,2,76.049
1182,43,14,9,14,16,1,75.91499999999999
1183,43,24,5,18,17,1,76.142
1184,43,25,3,17,18,1,76.241
1185,43,19,8,23,19,1,76.366
1186,43,27,12,21,20,1,77.826
1187,43,16,12,20,21,1,77.91499999999999
1188,43,11,8,22,22,1,76.244
1189,44,1,1,2,1,1,79.885
1190,44,1,1,2,1,2,79.4
1191,44,1,1,2,1,3,79.997
1192,44,8,6,6,2,1,79.753
1193,44,8,6,6,2,2,79.252
1194,44,8,6,6,2,3,80.099
1195,44,4,1,1,3,1,79.33
1196,44,4,1,1,3,2,79.152
1197,44,4,1,1,3,3,80.14699999999999
1198,44,13,6,5,4,1,79.78999999999999
1199,44,13,6,5,4,2,79.42099999999999
1200,44,13,6,5,4,3,80.265
1201,44,9,2,10,5,1,80.294
1202,44,9,2,10,5,2,80.054
1203,44,9,2,10,5,3,80.401
1204,44,23,7,11,6,1,80.513
1205,44,23,7,11,6,2,79.86
1206,44,23,7,11,6,3,80.51599999999999
1207,44,5,4,4,7,1,80.57
1208,44,5,4,4,7,2,80.077
1209,44,5,4,4,7,3,80.721
1210,44,21,4,3,8,1,80.842
1211,44,21,4,3,8,2,80.042
1212,44,21,4,3,8,3,80.775
1213,44,2,2,9,9,1,80.53399999999999
1214,44,2,2,9,9,2,80.178
1215,44,2,2,9,9,3,80.894
1216,44,15,7,12,10,1,81.15
1217,44,15,7,12,10,2,80.133
1218,44,15,7,12,10,3,81.24
1219,44,17,9,15,11,1,80.583
1220,44,17,9,15,11,2,80.235
1221,44,14,9,14,12,1,81.154
1222,44,14,9,14,12,2,80.32900000000001
1223,44,25,3,17,13,1,80.83
1224,44,25,3,17,13,2,80.35
1225,44,22,11,8,14,1,81.169
1226,44,22,11,8,14,2,80.364
1227,44,26,5,19,15,1,80.834
1228,44,26,5,19,15,2,80.515
1229,44,24,5,18,16,1,81.16
1230,44,24,5,18,16,2,80.82300000000001
1231,44,3,3,16,17,1,81.219
1232,44,18,11,7,18,1,81.33500000000001
1233,44,19,8,23,19,1,81.44800000000001
1234,44,16,12,20,20,1,82.019
1235,44,11,8,22,21,1,82.045
1236,44,27,12,21,22,1,82.586
1237,45,8,6,6,1,1,91.52199999999999
1238,45,8,6,6,1,2,91.237
1239,45,8,6,6,1,3,91.45
1240,45,4,1,1,2,1,91.074
1241,45,4,1,1,2,2,90.983
1242,45,4,1,1,2,3,91.741
1243,45,13,6,5,3,1,91.447
1244,45,13,6,5,3,2,90.912
1245,45,13,6,5,3,3,91.77799999999999
1246,45,2,2,9,4,1,91.889
1247,45,2,2,9,4,2,91.652
1248,45,2,2,9,4,3,91.84
1249,45,9,2,10,5,1,91.961
1250,45,9,2,10,5,2,91.444
1251,45,9,2,10,5,3,92.12299999999999
1252,45,17,9,15,6,1,92.62899999999999
1253,45,17,9,15,6,2,91.661
1254,45,17,9,15,6,3,92.476
1255,45,5,4,4,7,1,92.594
1256,45,5,4,4,7,2,91.783
1257,45,5,4,4,7,3,92.47800000000001
1258,45,15,7,12,8,1,92.381
1259,45,15,7,12,8,2,91.85900000000001
1260,45,15,7,12,8,3,92.501
1261,45,23,7,11,9,1,92.446
1262,45,23,7,11,9,2,91.843
1263,45,23,7,11,9,3,92.57
1264,45,1,1,2,10,1,91.587
1265,45,1,1,2,10,2,91.185
1266,45,1,1,2,10,3,93.833
1267,45,3,3,16,11,1,92.11699999999999
1268,45,3,3,16,11,2,91.97800000000001
1269,45,25,3,17,12,1,92.173
1270,45,25,3,17,12,2,91.996
1271,45,21,4,3,13,1,92.378
1272,45,21,4,3,13,2,92.00999999999999
1273,45,22,11,8,14,1,92.674
1274,45,22,11,8,14,2,92.221
1275,45,19,8,23,15,1,92.793
1276,45,19,8,23,15,2,92.451
1277,45,11,8,22,16,1,92.678
1278,45,11,8,22,16,2,92.838
1279,45,18,11,7,17,1,92.983
1280,45,26,5,19,18,1,93.038
1281,45,24,5,18,19,1,93.148
1282,45,14,9,14,20,1,93.15100000000001
1283,45,16,12,20,21,1,94.5
1284,45,28,12,21,22,1,95.94
1285,46,4,1,1,1,1,80.425
1286,46,4,1,1,1,2,79.661
1287,46,4,1,1,1,3,79.674
1288,46,1,1,2,2,1,79.57
1289,46,1,1,2,2,2,79.301
1290,46,1,1,2,2,3,79.781
1291,46,2,2,9,3,1,80.751
1292,46,2,2,9,3,2,80.322
1293,46,2,2,9,3,3,80.259
1294,46,8,6,6,4,1,80.435
1295,46,8,6,6,4,2,80.107
1296,46,8,6,6,4,3,80.41
1297,46,3,3,16,5,1,80.547
1298,46,3,3,16,5,2,80.188
1299,46,3,3,16,5,3,80.632
1300,46,23,7,11,6,1,80.449
1301,46,23,7,11,6,2,80.455
1302,46,23,7,11,6,3,80.714
1303,46,9,2,10,7,1,80.366
1304,46,9,2,10,7,2,80.703
1305,46,9,2,10,7,3,80.876
1306,46,21,4,3,8,1,81.645
1307,46,21,4,3,8,2,80.59
1308,46,21,4,3,8,3,81.07900000000001
1309,46,15,7,12,9,1,80.481
1310,46,15,7,12,9,2,79.951
1311,46,15,7,12,9,3,81.206
1312,46,17,9,15,10,1,80.794
1313,46,17,9,15,10,2,80.439
1314,46,17,9,15,10,3,81.256
1315,46,14,9,14,11,1,81.291
1316,46,14,9,14,11,2,80.718
1317,46,5,4,4,12,1,80.285
1318,46,5,4,4,12,2,80.779
1319,46,25,3,17,13,1,81.243
1320,46,25,3,17,13,2,80.865
1321,46,13,6,5,14,1,80.408
1322,46,13,6,5,14,2,81.021
1323,46,19,8,23,15,1,81.018
1324,46,19,8,23,15,2,81.127
1325,46,24,5,18,16,1,81.73
1326,46,24,5,18,16,2,81.993
1327,46,18,11,7,17,1,81.737
1328,46,22,11,8,18,1,81.877
1329,46,11,8,22,19,1,82.143
1330,46,20,5,19,20,1,82.17699999999999
1331,46,16,12,20,21,1,82.737
1332,46,29,12,21,22,1,83.774
1333,47,13,6,5,1,1,87.488
1334,47,13,6,5,1,2,87.039
1335,47,13,6,5,1,3,87.32900000000001
1336,47,1,1,2,2,1,87.513
1337,47,1,1,2,2,2,86.936
1338,47,1,1,2,2,3,87.373
1339,47,8,6,6,3,1,87.294
1340,47,8,6,6,3,2,86.902
1341,47,8,6,6,3,3,87.54599999999999
1342,47,4,1,1,4,1,87.328
1343,47,4,1,1,4,2,86.84100000000001
1344,47,4,1,1,4,3,87.574
1345,47,9,2,10,5,1,87.997
1346,47,9,2,10,5,2,87.253
1347,47,9,2,10,5,3,87.72200000000001
1348,47,2,2,9,6,1,88.099
1349,47,2,2,9,6,2,87.253
1350,47,2,2,9,6,3,88.037
1351,47,5,4,4,7,1,88.127
1352,47,5,4,4,7,2,87.039
1353,47,5,4,4,7,3,88.491
1354,47,3,3,16,8,1,88.275
1355,47,3,3,16,8,2,87.75
1356,47,3,3,16,8,3,88.501
1357,47,15,7,12,9,1,88.318
1358,47,15,7,12,9,2,87.801
1359,47,15,7,12,9,3,88.74
1360,47,21,4,3,10,1,88.313
1361,47,21,4,3,10,2,87.88
1362,47,21,4,3,10,3,89.322
1363,47,19,8,23,11,1,88.304
1364,47,19,8,23,11,2,88.002
1365,47,17,9,15,12,1,88.5
1366,47,17,9,15,12,2,88.013
1367,47,14,9,14,13,1,88.395
1368,47,14,9,14,13,2,88.1
1369,47,25,3,17,14,1,88.36
1370,47,25,3,17,14,2,88.39
1371,47,24,5,18,15,1,88.798
1372,47,23,7,11,16,1,88.809
1373,47,11,8,22,17,1,88.953
1374,47,20,5,19,18,1,89.408
1375,47,16,12,20,19,1,89.861
1376,47,29,12,21,20,1,91.479
1377,47,18,11,7,21,1,88.373
1378,47,18,11,7,21,2,88.22
1379,47,22,11,8,22,1,88.792
1380,47,22,11,8,22,2,88.188
1381,48,4,1,1,1,1,81.718
1382,48,4,1,1,1,2,81.356
1383,48,4,1,1,1,3,81.997
1384,48,1,1,2,2,1,81.956
1385,48,1,1,2,2,2,81.746
1386,48,1,1,2,2,3,82.03399999999999
1387,48,13,6,5,3,1,82.309
1388,48,13,6,5,3,2,81.993
1389,48,13,6,5,3,3,82.549
1390,48,2,2,9,4,1,83.107
1391,48,2,2,9,4,2,82.46600000000001
1392,48,2,2,9,4,3,83.174
1393,48,8,6,6,5,1,82.673
1394,48,8,6,6,5,2,82.369
1395,48,8,6,6,5,3,83.18299999999999
1396,48,9,2,10,6,1,83.088
1397,48,9,2,10,6,2,82.4
1398,48,9,2,10,6,3,83.446
1399,48,5,4,4,7,1,83.505
1400,48,5,4,4,7,2,83.134
1401,48,5,4,4,7,3,84.102
1402,48,3,3,16,8,1,83.333
1403,48,3,3,16,8,2,82.748
1404,48,3,3,16,8,3,84.382
1405,48,15,7,12,9,1,83.724
1406,48,15,7,12,9,2,83.107
1407,48,15,7,12,9,3,84.555
1408,48,18,11,7,10,1,83.639
1409,48,18,11,7,10,2,83.021
1410,48,18,11,7,10,3,85.16499999999999
1411,48,17,9,15,11,1,83.575
1412,48,17,9,15,11,2,83.166
1413,48,22,11,8,12,1,83.474
1414,48,22,11,8,12,2,83.176
1415,48,25,3,17,13,1,83.739
1416,48,25,3,17,13,2,83.209
1417,48,19,8,23,14,1,83.646
1418,48,19,8,23,14,2,83.274
1419,48,21,4,3,15,1,83.559
1420,48,21,4,3,15,2,83.325
1421,48,20,5,19,16,1,83.578
1422,48,20,5,19,16,2,83.351
1423,48,11,8,22,17,1,83.749
1424,48,23,7,11,18,1,83.787
1425,48,24,5,18,19,1,83.886
1426,48,14,9,14,20,1,84.019
1427,48,16,12,20,21,1,84.699
1428,48,29,12,21,22,1,85.084
1429,49,8,6,6,1,1,106.24199999999999
1430,49,8,6,6,1,2,105.07
1431,49,8,6,6,1,3,105.994
1432,49,13,6,5,2,1,106.06
1433,49,13,6,5,2,2,105.173
1434,49,13,6,5,2,3,106.011
1435,49,4,1,1,3,1,106.05799999999999
1436,49,4,1,1,3,2,105.44200000000001
1437,49,4,1,1,3,3,106.09100000000001
1438,49,1,1,2,4,1,106.437
1439,49,1,1,2,4,2,105.132
1440,49,1,1,2,4,3,106.406
1441,49,3,3,16,5,1,106.95
1442,49,3,3,16,5,2,106.469
1443,49,3,3,16,5,3,107.334
1444,49,2,2,9,6,1,106.923
1445,49,2,2,9,6,2,105.994
1446,49,2,2,9,6,3,107.40899999999999
1447,49,17,9,15,7,1,107.084
1448,49,17,9,15,7,2,106.426
1449,49,17,9,15,7,3,107.524
1450,49,15,7,12,8,1,107.143
1451,49,15,7,12,8,2,106.47999999999999
1452,49,15,7,12,8,3,107.798
1453,49,5,4,4,9,1,106.971
1454,49,5,4,4,9,2,106.24000000000001
1455,49,5,4,4,9,3,108.505
1456,49,23,7,11,10,1,107.3
1457,49,23,7,11,10,2,106.618
1458,49,14,9,14,11,1,107.34
1459,49,14,9,14,11,2,106.8
1460,49,18,11,7,12,1,107.47399999999999
1461,49,18,11,7,12,2,106.955
1462,49,24,5,18,13,1,107.576
1463,49,24,5,18,13,2,107.11500000000001
1464,49,9,2,10,14,1,106.707
1465,49,9,2,10,14,2,105.88499999999999
1466,49,9,2,10,14,3,106.99600000000001
1467,49,25,3,17,15,1,107.52199999999999
1468,49,25,3,17,15,2,107.394
1469,49,20,5,19,16,1,107.581
1470,49,22,11,8,17,1,107.95400000000001
1471,49,11,8,22,18,1,107.97999999999999
1472,49,16,12,20,19,1,108.044
1473,49,19,8,23,20,1,108.199
1474,49,29,12,21,21,1,109.557
1475,49,21,4,3,22,1,107.143
