year,round,race_name,driver_name,driver_id,race_id,stint,stint_comp,stint_length,stint_id
2020,1,Austrian Grand Prix,Charles Leclerc,844,1031,1,C4,26,6478
2020,1,Austrian Grand Prix,Charles Leclerc,844,1031,2,C2,25,6479
2020,1,Austrian Grand Prix,Charles Leclerc,844,1031,3,C3,5,6480
2020,1,Austrian Grand Prix,Lando Norris,846,1031,1,C4,26,6481
2020,1,Austrian Grand Prix,Lando Norris,846,1031,2,C2,25,6482
2020,1,Austrian Grand Prix,Lando Norris,846,1031,3,C3,5,6483
2020,1,Austrian Grand Prix,Carlos Sainz Jnr,832,1031,1,C4,26,6484
2020,1,Austrian Grand Prix,Carlos Sainz Jnr,832,1031,2,C2,26,6485
2020,1,Austrian Grand Prix,Carlos Sainz Jnr,832,1031,3,C3,4,6486
2020,1,Austrian Grand Prix,Sergio Perez,815,1031,1,C4,26,6487
2020,1,Austrian Grand Prix,Sergio Perez,815,1031,2,C3,45,6488
2020,1,Austrian Grand Prix,Pierre Gasly,842,1031,1,C3,26,6489
2020,1,Austrian Grand Prix,Pierre Gasly,842,1031,2,C2,45,6490
2020,1,Austrian Grand Prix,Esteban Ocon,839,1031,1,C3,26,6491
2020,1,Austrian Grand Prix,Esteban Ocon,839,1031,2,C2,45,6492
2020,1,Austrian Grand Prix,Antonio Giovinazzi,841,1031,1,C3,25,6493
2020,1,Austrian Grand Prix,Antonio Giovinazzi,841,1031,2,C2,30,6494
2020,1,Austrian Grand Prix,Antonio Giovinazzi,841,1031,3,C4,1,6495
2020,1,Austrian Grand Prix,Sebastian Vettel,20,1031,1,C3,26,6496
2020,1,Austrian Grand Prix,Sebastian Vettel,20,1031,2,C2,25,6497
2020,1,Austrian Grand Prix,Sebastian Vettel,20,1031,3,C4,5,6498
2020,1,Austrian Grand Prix,Nicholas Latifi,849,1031,1,C3,26,6499
2020,1,Austrian Grand Prix,Nicholas Latifi,849,1031,2,C2,25,6500
2020,1,Austrian Grand Prix,Nicholas Latifi,849,1031,3,C4,5,6501
2020,1,Austrian Grand Prix,Daniil Kvyat,826,1031,1,C3,26,6502
2020,1,Austrian Grand Prix,Daniil Kvyat,826,1031,2,C2,25,6503
2020,1,Austrian Grand Prix,Daniil Kvyat,826,1031,3,C4,5,6504
2020,1,Austrian Grand Prix,Alexander Albon,848,1031,1,C4,26,6505
2020,1,Austrian Grand Prix,Alexander Albon,848,1031,2,C2,25,6506
2020,1,Austrian Grand Prix,Alexander Albon,848,1031,3,C4,5,6507
2020,1,Austrian Grand Prix,Kimi Raikkonen,8,1031,1,C3,24,6508
2020,1,Austrian Grand Prix,Kimi Raikkonen,8,1031,2,C2,27,6509
2020,1,Austrian Grand Prix,Kimi Raikkonen,8,1031,3,C4,2,6510
2020,1,Austrian Grand Prix,George Russell,847,1031,1,C3,25,6511
2020,1,Austrian Grand Prix,George Russell,847,1031,2,C2,24,6512
2020,1,Austrian Grand Prix,Romain Grosjean,154,1031,1,C3,20,6513
2020,1,Austrian Grand Prix,Romain Grosjean,154,1031,2,C2,29,6514
2020,1,Austrian Grand Prix,Kevin Magnussen,825,1031,1,C3,24,6515
2020,1,Austrian Grand Prix,Lance Stroll,840,1031,1,C4,20,6516
2020,1,Austrian Grand Prix,Daniel Ricciardo,817,1031,1,C4,17,6517
2020,1,Austrian Grand Prix,Max Verstappen,830,1031,1,C3,11,6518
2020,2,Styrian Grand Prix,Lewis Hamilton,1,1032,1,C4,27,6519
2020,2,Styrian Grand Prix,Lewis Hamilton,1,1032,2,C3,44,6520
2020,2,Styrian Grand Prix,Valtteri Bottas,822,1032,1,C4,34,6521
2020,2,Styrian Grand Prix,Valtteri Bottas,822,1032,2,C3,37,6522
2020,2,Styrian Grand Prix,Max Verstappen,830,1032,1,C4,24,6523
2020,2,Styrian Grand Prix,Max Verstappen,830,1032,2,C3,44,6524
2020,2,Styrian Grand Prix,Max Verstappen,830,1032,3,C4,3,6525
2020,2,Styrian Grand Prix,Alexander Albon,848,1032,1,C4,35,6526
2020,2,Styrian Grand Prix,Alexander Albon,848,1032,2,C3,36,6527
2020,2,Styrian Grand Prix,Lando Norris,846,1032,1,C4,39,6528
2020,2,Styrian Grand Prix,Lando Norris,846,1032,2,C3,32,6529
2020,2,Styrian Grand Prix,Sergio Perez,815,1032,1,C4,38,6530
2020,2,Styrian Grand Prix,Sergio Perez,815,1032,2,C3,33,6531
2020,2,Styrian Grand Prix,Lance Stroll,840,1032,1,C4,33,6532
2020,2,Styrian Grand Prix,Lance Stroll,840,1032,2,C3,38,6533
2020,2,Styrian Grand Prix,Daniel Ricciardo,817,1032,1,C3,37,6534
2020,2,Styrian Grand Prix,Daniel Ricciardo,817,1032,2,C4,34,6535
2020,2,Styrian Grand Prix,Carlos Sainz Jnr,832,1032,1,C4,32,6536
2020,2,Styrian Grand Prix,Carlos Sainz Jnr,832,1032,2,C3,34,6537
2020,2,Styrian Grand Prix,Carlos Sainz Jnr,832,1032,3,C4,4,6538
2020,2,Styrian Grand Prix,Daniil Kvyat,826,1032,1,C3,36,6539
2020,2,Styrian Grand Prix,Daniil Kvyat,826,1032,2,C2,34,6540
2020,2,Styrian Grand Prix,Kimi Raikkonen,8,1032,1,C3,44,6541
2020,2,Styrian Grand Prix,Kimi Raikkonen,8,1032,2,C4,26,6542
2020,2,Styrian Grand Prix,Kevin Magnussen,825,1032,1,C4,31,6543
2020,2,Styrian Grand Prix,Kevin Magnussen,825,1032,2,C3,39,6544
2020,2,Styrian Grand Prix,Romain Grosjean,154,1032,1,C4,37,6545
2020,2,Styrian Grand Prix,Romain Grosjean,154,1032,2,C3,33,6546
2020,2,Styrian Grand Prix,Antonio Giovinazzi,841,1032,1,C3,39,6547
2020,2,Styrian Grand Prix,Antonio Giovinazzi,841,1032,2,C4,31,6548
2020,2,Styrian Grand Prix,Pierre Gasly,842,1032,1,C4,24,6549
2020,2,Styrian Grand Prix,Pierre Gasly,842,1032,2,C2,25,6550
2020,2,Styrian Grand Prix,Pierre Gasly,842,1032,3,C4,21,6551
2020,2,Styrian Grand Prix,George Russell,847,1032,1,C4,34,6552
2020,2,Styrian Grand Prix,George Russell,847,1032,2,C3,35,6553
2020,2,Styrian Grand Prix,Nicholas Latifi,849,1032,1,C3,32,6554
2020,2,Styrian Grand Prix,Nicholas Latifi,849,1032,2,C4,37,6555
2020,2,Styrian Grand Prix,Esteban Ocon,839,1032,1,C4,25,6556
2020,2,Styrian Grand Prix,Charles Leclerc,844,1032,1,C4,1,6557
2020,2,Styrian Grand Prix,Charles Leclerc,844,1032,2,C2,3,6558
2020,2,Styrian Grand Prix,Sebastian Vettel,20,1032,1,C3,1,6559
2020,4,British Grand Prix,Lewis Hamilton,1,1034,1,C2,13,6560
2020,4,British Grand Prix,Lewis Hamilton,1,1034,2,C1,39,6561
2020,4,British Grand Prix,Max Verstappen,830,1034,1,C2,13,6562
2020,4,British Grand Prix,Max Verstappen,830,1034,2,C1,37,6563
2020,4,British Grand Prix,Max Verstappen,830,1034,3,C3,2,6564
2020,4,British Grand Prix,Charles Leclerc,844,1034,1,C2,13,6565
2020,4,British Grand Prix,Charles Leclerc,844,1034,2,C1,39,6566
2020,4,British Grand Prix,Daniel Ricciardo,817,1034,1,C3,12,6567
2020,4,British Grand Prix,Daniel Ricciardo,817,1034,2,C1,40,6568
2020,4,British Grand Prix,Lando Norris,846,1034,1,C3,12,6569
2020,4,British Grand Prix,Lando Norris,846,1034,2,C1,40,6570
2020,4,British Grand Prix,Esteban Ocon,839,1034,1,C3,12,6571
2020,4,British Grand Prix,Esteban Ocon,839,1034,2,C1,40,6572
2020,4,British Grand Prix,Pierre Gasly,842,1034,1,C2,12,6573
2020,4,British Grand Prix,Pierre Gasly,842,1034,2,C1,40,6574
2020,4,British Grand Prix,Alexander Albon,848,1034,1,C2,6,6575
2020,4,British Grand Prix,Alexander Albon,848,1034,2,C1,24,6576
2020,4,British Grand Prix,Alexander Albon,848,1034,3,C2,22,6577
2020,4,British Grand Prix,Lance Stroll,840,1034,1,C2,13,6578
2020,4,British Grand Prix,Lance Stroll,840,1034,2,C1,39,6579
2020,4,British Grand Prix,Sebastian Vettel,20,1034,1,C3,12,6580
2020,4,British Grand Prix,Sebastian Vettel,20,1034,2,C1,40,6581
2020,4,British Grand Prix,Valtteri Bottas,822,1034,1,C2,13,6582
2020,4,British Grand Prix,Valtteri Bottas,822,1034,2,C1,37,6583
2020,4,British Grand Prix,Valtteri Bottas,822,1034,3,C3,2,6584
2020,4,British Grand Prix,Antonio Giovinazzi,841,1034,1,C2,12,6585
2020,4,British Grand Prix,Antonio Giovinazzi,841,1034,2,C1,40,6586
2020,4,British Grand Prix,George Russell,847,1034,1,C2,12,6587
2020,4,British Grand Prix,George Russell,847,1034,2,C1,40,6588
2020,4,British Grand Prix,Carlos Sainz Jnr,832,1034,1,C3,13,6589
2020,4,British Grand Prix,Carlos Sainz Jnr,832,1034,2,C1,38,6590
2020,4,British Grand Prix,Carlos Sainz Jnr,832,1034,3,C2,1,6591
2020,4,British Grand Prix,Nicholas Latifi,849,1034,1,C2,12,6592
2020,4,British Grand Prix,Nicholas Latifi,849,1034,2,C1,40,6593
2020,4,British Grand Prix,Romain Grosjean,154,1034,1,C2,36,6594
2020,4,British Grand Prix,Romain Grosjean,154,1034,2,C1,16,6595
2020,4,British Grand Prix,Kimi Raikkonen,8,1034,1,C2,12,6596
2020,4,British Grand Prix,Kimi Raikkonen,8,1034,2,C1,35,6597
2020,4,British Grand Prix,Kimi Raikkonen,8,1034,3,C3,4,6598
2020,4,British Grand Prix,Daniil Kvyat,826,1034,1,C2,11,6599
2020,4,British Grand Prix,Kevin Magnussen,825,1034,1,C2,1,6600
2020,5,70th Anniversary Grand Prix,Max Verstappen,830,1035,1,C2,26,6601
2020,5,70th Anniversary Grand Prix,Max Verstappen,830,1035,2,C3,6,6602
2020,5,70th Anniversary Grand Prix,Max Verstappen,830,1035,3,C2,20,6603
2020,5,70th Anniversary Grand Prix,Lewis Hamilton,1,1035,1,C3,14,6604
2020,5,70th Anniversary Grand Prix,Lewis Hamilton,1,1035,2,C2,27,6605
2020,5,70th Anniversary Grand Prix,Lewis Hamilton,1,1035,3,C2,11,6606
2020,5,70th Anniversary Grand Prix,Valtteri Bottas,822,1035,1,C3,13,6607
2020,5,70th Anniversary Grand Prix,Valtteri Bottas,822,1035,2,C2,19,6608
2020,5,70th Anniversary Grand Prix,Valtteri Bottas,822,1035,3,C2,20,6609
2020,5,70th Anniversary Grand Prix,Charles Leclerc,844,1035,1,C3,18,6610
2020,5,70th Anniversary Grand Prix,Charles Leclerc,844,1035,2,C2,34,6611
2020,5,70th Anniversary Grand Prix,Alexander Albon,848,1035,1,C3,6,6612
2020,5,70th Anniversary Grand Prix,Alexander Albon,848,1035,2,C2,24,6613
2020,5,70th Anniversary Grand Prix,Alexander Albon,848,1035,3,C2,22,6614
2020,5,70th Anniversary Grand Prix,Lance Stroll,840,1035,1,C3,18,6615
2020,5,70th Anniversary Grand Prix,Lance Stroll,840,1035,2,C2,13,6616
2020,5,70th Anniversary Grand Prix,Lance Stroll,840,1035,3,C2,21,6617
2020,5,70th Anniversary Grand Prix,Nico Hulkenberg,807,1035,1,C3,15,6618
2020,5,70th Anniversary Grand Prix,Nico Hulkenberg,807,1035,2,C2,15,6619
2020,5,70th Anniversary Grand Prix,Nico Hulkenberg,807,1035,3,C2,14,6620
2020,5,70th Anniversary Grand Prix,Nico Hulkenberg,807,1035,4,C4,8,6621
2020,5,70th Anniversary Grand Prix,Esteban Ocon,839,1035,1,C3,22,6622
2020,5,70th Anniversary Grand Prix,Esteban Ocon,839,1035,2,C2,30,6623
2020,5,70th Anniversary Grand Prix,Lando Norris,846,1035,1,C3,12,6624
2020,5,70th Anniversary Grand Prix,Lando Norris,846,1035,2,C2,17,6625
2020,5,70th Anniversary Grand Prix,Lando Norris,846,1035,3,C2,23,6626
2020,5,70th Anniversary Grand Prix,Daniil Kvyat,826,1035,1,C2,19,6627
2020,5,70th Anniversary Grand Prix,Daniil Kvyat,826,1035,2,C2,16,6628
2020,5,70th Anniversary Grand Prix,Daniil Kvyat,826,1035,3,C3,17,6629
2020,5,70th Anniversary Grand Prix,Pierre Gasly,842,1035,1,C3,7,6630
2020,5,70th Anniversary Grand Prix,Pierre Gasly,842,1035,2,C2,16,6631
2020,5,70th Anniversary Grand Prix,Pierre Gasly,842,1035,3,C2,29,6632
2020,5,70th Anniversary Grand Prix,Sebastian Vettel,20,1035,1,C2,22,6633
2020,5,70th Anniversary Grand Prix,Sebastian Vettel,20,1035,2,C2,11,6634
2020,5,70th Anniversary Grand Prix,Sebastian Vettel,20,1035,3,C3,19,6635
2020,5,70th Anniversary Grand Prix,Carlos Sainz Jnr,832,1035,1,C2,22,6636
2020,5,70th Anniversary Grand Prix,Carlos Sainz Jnr,832,1035,2,C3,12,6637
2020,5,70th Anniversary Grand Prix,Carlos Sainz Jnr,832,1035,3,C2,18,6638
2020,5,70th Anniversary Grand Prix,Daniel Ricciardo,817,1035,1,C3,14,6639
2020,5,70th Anniversary Grand Prix,Daniel Ricciardo,817,1035,2,C3,12,6640
2020,5,70th Anniversary Grand Prix,Daniel Ricciardo,817,1035,3,C2,9,6641
2020,5,70th Anniversary Grand Prix,Daniel Ricciardo,817,1035,4,C3,16,6642
2020,5,70th Anniversary Grand Prix,Kimi Raikkonen,8,1035,1,C2,26,6643
2020,5,70th Anniversary Grand Prix,Kimi Raikkonen,8,1035,2,C3,25,6644
2020,5,70th Anniversary Grand Prix,Romain Grosjean,154,1035,1,C3,17,6645
2020,5,70th Anniversary Grand Prix,Romain Grosjean,154,1035,2,C2,21,6646
2020,5,70th Anniversary Grand Prix,Romain Grosjean,154,1035,3,C2,13,6647
2020,5,70th Anniversary Grand Prix,Antonio Giovinazzi,841,1035,1,C3,7,6648
2020,5,70th Anniversary Grand Prix,Antonio Giovinazzi,841,1035,2,C2,26,6649
2020,5,70th Anniversary Grand Prix,Antonio Giovinazzi,841,1035,3,C3,18,6650
2020,5,70th Anniversary Grand Prix,George Russell,847,1035,1,C3,8,6651
2020,5,70th Anniversary Grand Prix,George Russell,847,1035,2,C2,16,6652
2020,5,70th Anniversary Grand Prix,George Russell,847,1035,3,C2,15,6653
2020,5,70th Anniversary Grand Prix,George Russell,847,1035,4,C3,12,6654
2020,5,70th Anniversary Grand Prix,Nicholas Latifi,849,1035,1,C3,9,6655
2020,5,70th Anniversary Grand Prix,Nicholas Latifi,849,1035,2,C2,17,6656
2020,5,70th Anniversary Grand Prix,Nicholas Latifi,849,1035,3,C2,20,6657
2020,5,70th Anniversary Grand Prix,Nicholas Latifi,849,1035,4,C3,5,6658
2020,5,70th Anniversary Grand Prix,Kevin Magnussen,825,1035,1,C3,9,6659
2020,5,70th Anniversary Grand Prix,Kevin Magnussen,825,1035,2,C2,11,6660
2020,5,70th Anniversary Grand Prix,Kevin Magnussen,825,1035,3,C2,23,6661
2020,6,Spanish Grand Prix,Lewis Hamilton,1,1036,1,C3,23,6662
2020,6,Spanish Grand Prix,Lewis Hamilton,1,1036,2,C2,27,6663
2020,6,Spanish Grand Prix,Lewis Hamilton,1,1036,3,C2,16,6664
2020,6,Spanish Grand Prix,Max Verstappen,830,1036,1,C3,21,6665
2020,6,Spanish Grand Prix,Max Verstappen,830,1036,2,C2,20,6666
2020,6,Spanish Grand Prix,Max Verstappen,830,1036,3,C2,25,6667
2020,6,Spanish Grand Prix,Valtteri Bottas,822,1036,1,C3,23,6668
2020,6,Spanish Grand Prix,Valtteri Bottas,822,1036,2,C2,25,6669
2020,6,Spanish Grand Prix,Valtteri Bottas,822,1036,3,C3,16,6670
2020,6,Spanish Grand Prix,Valtteri Bottas,822,1036,4,C2,2,6671
2020,6,Spanish Grand Prix,Sergio Perez,815,1036,1,C3,29,6672
2020,6,Spanish Grand Prix,Sergio Perez,815,1036,2,C2,36,6673
2020,6,Spanish Grand Prix,Lance Stroll,840,1036,1,C3,27,6674
2020,6,Spanish Grand Prix,Lance Stroll,840,1036,2,C2,15,6675
2020,6,Spanish Grand Prix,Lance Stroll,840,1036,3,C3,23,6676
2020,6,Spanish Grand Prix,Carlos Sainz Jnr,832,1036,1,C3,22,6677
2020,6,Spanish Grand Prix,Carlos Sainz Jnr,832,1036,2,C3,19,6678
2020,6,Spanish Grand Prix,Carlos Sainz Jnr,832,1036,3,C2,24,6679
2020,6,Spanish Grand Prix,Sebastian Vettel,20,1036,1,C2,29,6680
2020,6,Spanish Grand Prix,Sebastian Vettel,20,1036,2,C3,36,6681
2020,6,Spanish Grand Prix,Alexander Albon,848,1036,1,C3,17,6682
2020,6,Spanish Grand Prix,Alexander Albon,848,1036,2,C1,22,6683
2020,6,Spanish Grand Prix,Alexander Albon,848,1036,3,C2,26,6684
2020,6,Spanish Grand Prix,Pierre Gasly,842,1036,1,C3,21,6685
2020,6,Spanish Grand Prix,Pierre Gasly,842,1036,2,C2,21,6686
2020,6,Spanish Grand Prix,Pierre Gasly,842,1036,3,C2,23,6687
2020,6,Spanish Grand Prix,Lando Norris,846,1036,1,C3,21,6688
2020,6,Spanish Grand Prix,Lando Norris,846,1036,2,C3,23,6689
2020,6,Spanish Grand Prix,Lando Norris,846,1036,3,C2,21,6690
2020,6,Spanish Grand Prix,Daniel Ricciardo,817,1036,1,C2,35,6691
2020,6,Spanish Grand Prix,Daniel Ricciardo,817,1036,2,C3,30,6692
2020,6,Spanish Grand Prix,Daniil Kvyat,826,1036,1,C3,21,6693
2020,6,Spanish Grand Prix,Daniil Kvyat,826,1036,2,C2,24,6694
2020,6,Spanish Grand Prix,Daniil Kvyat,826,1036,3,C2,20,6695
2020,6,Spanish Grand Prix,Esteban Ocon,839,1036,1,C2,34,6696
2020,6,Spanish Grand Prix,Esteban Ocon,839,1036,2,C3,31,6697
2020,6,Spanish Grand Prix,Kimi Raikkonen,8,1036,1,C2,20,6698
2020,6,Spanish Grand Prix,Kimi Raikkonen,8,1036,2,C2,24,6699
2020,6,Spanish Grand Prix,Kimi Raikkonen,8,1036,3,C3,21,6700
2020,6,Spanish Grand Prix,Kevin Magnussen,825,1036,1,C3,28,6701
2020,6,Spanish Grand Prix,Kevin Magnussen,825,1036,2,C2,37,6702
2020,6,Spanish Grand Prix,Antonio Giovinazzi,841,1036,1,C2,21,6703
2020,6,Spanish Grand Prix,Antonio Giovinazzi,841,1036,2,C2,24,6704
2020,6,Spanish Grand Prix,Antonio Giovinazzi,841,1036,3,C3,20,6705
2020,6,Spanish Grand Prix,George Russell,847,1036,1,C3,19,6706
2020,6,Spanish Grand Prix,George Russell,847,1036,2,C2,16,6707
2020,6,Spanish Grand Prix,George Russell,847,1036,3,C2,30,6708
2020,6,Spanish Grand Prix,Nicholas Latifi,849,1036,1,C2,28,6709
2020,6,Spanish Grand Prix,Nicholas Latifi,849,1036,2,C2,21,6710
2020,6,Spanish Grand Prix,Nicholas Latifi,849,1036,3,C3,15,6711
2020,6,Spanish Grand Prix,Romain Grosjean,154,1036,1,C2,32,6712
2020,6,Spanish Grand Prix,Romain Grosjean,154,1036,2,C3,30,6713
2020,6,Spanish Grand Prix,Romain Grosjean,154,1036,3,C3,2,6714
2020,6,Spanish Grand Prix,Charles Leclerc,844,1036,1,C3,29,6715
2020,6,Spanish Grand Prix,Charles Leclerc,844,1036,2,C2,9,6716
2020,7,Belgian Grand Prix,Lewis Hamilton,1,1037,1,C3,11,6717
2020,7,Belgian Grand Prix,Lewis Hamilton,1,1037,2,C2,33,6718
2020,7,Belgian Grand Prix,Valtteri Bottas,822,1037,1,C3,11,6719
2020,7,Belgian Grand Prix,Valtteri Bottas,822,1037,2,C2,33,6720
2020,7,Belgian Grand Prix,Max Verstappen,830,1037,1,C3,11,6721
2020,7,Belgian Grand Prix,Max Verstappen,830,1037,2,C2,33,6722
2020,7,Belgian Grand Prix,Daniel Ricciardo,817,1037,1,C4,11,6723
2020,7,Belgian Grand Prix,Daniel Ricciardo,817,1037,2,C2,33,6724
2020,7,Belgian Grand Prix,Esteban Ocon,839,1037,1,C4,11,6725
2020,7,Belgian Grand Prix,Esteban Ocon,839,1037,2,C2,33,6726
2020,7,Belgian Grand Prix,Alexander Albon,848,1037,1,C4,11,6727
2020,7,Belgian Grand Prix,Alexander Albon,848,1037,2,C3,33,6728
2020,7,Belgian Grand Prix,Lando Norris,846,1037,1,C4,11,6729
2020,7,Belgian Grand Prix,Lando Norris,846,1037,2,C2,33,6730
2020,7,Belgian Grand Prix,Pierre Gasly,842,1037,1,C2,26,6731
2020,7,Belgian Grand Prix,Pierre Gasly,842,1037,2,C3,18,6732
2020,7,Belgian Grand Prix,Lance Stroll,840,1037,1,C4,11,6733
2020,7,Belgian Grand Prix,Lance Stroll,840,1037,2,C2,33,6734
2020,7,Belgian Grand Prix,Sergio Perez,815,1037,1,C4,18,6735
2020,7,Belgian Grand Prix,Sergio Perez,815,1037,2,C2,26,6736
2020,7,Belgian Grand Prix,Daniil Kvyat,826,1037,1,C3,11,6737
2020,7,Belgian Grand Prix,Daniil Kvyat,826,1037,2,C2,33,6738
2020,7,Belgian Grand Prix,Kimi Raikkonen,8,1037,1,C3,10,6739
2020,7,Belgian Grand Prix,Kimi Raikkonen,8,1037,2,C2,34,6740
2020,7,Belgian Grand Prix,Sebastian Vettel,20,1037,1,C3,11,6741
2020,7,Belgian Grand Prix,Sebastian Vettel,20,1037,2,C2,33,6742
2020,7,Belgian Grand Prix,Charles Leclerc,844,1037,1,C4,10,6743
2020,7,Belgian Grand Prix,Charles Leclerc,844,1037,2,C2,14,6744
2020,7,Belgian Grand Prix,Charles Leclerc,844,1037,3,C3,20,6745
2020,7,Belgian Grand Prix,Romain Grosjean,154,1037,1,C3,10,6746
2020,7,Belgian Grand Prix,Romain Grosjean,154,1037,2,C2,34,6747
2020,7,Belgian Grand Prix,Nicholas Latifi,849,1037,1,C3,10,6748
2020,7,Belgian Grand Prix,Nicholas Latifi,849,1037,2,C2,20,6749
2020,7,Belgian Grand Prix,Nicholas Latifi,849,1037,3,C3,14,6750
2020,7,Belgian Grand Prix,Kevin Magnussen,825,1037,1,C3,10,6751
2020,7,Belgian Grand Prix,Kevin Magnussen,825,1037,2,C2,25,6752
2020,7,Belgian Grand Prix,Kevin Magnussen,825,1037,3,C4,9,6753
2020,7,Belgian Grand Prix,Antonio Giovinazzi,841,1037,1,C3,9,6754
2020,7,Belgian Grand Prix,George Russell,847,1037,1,C3,9,6755
2020,8,Italian Grand Prix,Pierre Gasly,842,1038,1,C4,19,6756
2020,8,Italian Grand Prix,Pierre Gasly,842,1038,2,C2,7,6757
2020,8,Italian Grand Prix,Pierre Gasly,842,1038,3,C3,27,6758
2020,8,Italian Grand Prix,Carlos Sainz Jnr,832,1038,1,C4,22,6759
2020,8,Italian Grand Prix,Carlos Sainz Jnr,832,1038,2,C3,31,6760
2020,8,Italian Grand Prix,Lance Stroll,840,1038,1,C4,26,6761
2020,8,Italian Grand Prix,Lance Stroll,840,1038,2,C3,27,6762
2020,8,Italian Grand Prix,Lando Norris,846,1038,1,C4,22,6763
2020,8,Italian Grand Prix,Lando Norris,846,1038,2,C3,31,6764
2020,8,Italian Grand Prix,Valtteri Bottas,822,1038,1,C4,22,6765
2020,8,Italian Grand Prix,Valtteri Bottas,822,1038,2,C3,31,6766
2020,8,Italian Grand Prix,Daniel Ricciardo,817,1038,1,C4,22,6767
2020,8,Italian Grand Prix,Daniel Ricciardo,817,1038,2,C3,31,6768
2020,8,Italian Grand Prix,Lewis Hamilton,1,1038,1,C4,20,6769
2020,8,Italian Grand Prix,Lewis Hamilton,1,1038,2,C3,6,6770
2020,8,Italian Grand Prix,Lewis Hamilton,1,1038,3,C2,2,6771
2020,8,Italian Grand Prix,Esteban Ocon,839,1038,1,C4,22,6772
2020,8,Italian Grand Prix,Esteban Ocon,839,1038,2,C3,4,6773
2020,8,Italian Grand Prix,Esteban Ocon,839,1038,3,C4,27,6774
2020,8,Italian Grand Prix,Daniil Kvyat,826,1038,1,C2,22,6775
2020,8,Italian Grand Prix,Daniil Kvyat,826,1038,2,C3,31,6776
2020,8,Italian Grand Prix,Sergio Perez,815,1038,1,C4,22,6777
2020,8,Italian Grand Prix,Sergio Perez,815,1038,2,C3,31,6778
2020,8,Italian Grand Prix,Nicholas Latifi,849,1038,1,C3,16,6779
2020,8,Italian Grand Prix,Nicholas Latifi,849,1038,2,C2,10,6780
2020,8,Italian Grand Prix,Nicholas Latifi,849,1038,3,C3,27,6781
2020,8,Italian Grand Prix,Romain Grosjean,154,1038,1,C3,22,6782
2020,8,Italian Grand Prix,Romain Grosjean,154,1038,2,C2,31,6783
2020,8,Italian Grand Prix,Kimi Raikkonen,8,1038,1,C3,18,6784
2020,8,Italian Grand Prix,Kimi Raikkonen,8,1038,2,C2,8,6785
2020,8,Italian Grand Prix,Kimi Raikkonen,8,1038,3,C4,27,6786
2020,8,Italian Grand Prix,George Russell,847,1038,1,C3,22,6787
2020,8,Italian Grand Prix,George Russell,847,1038,2,C2,4,6788
2020,8,Italian Grand Prix,George Russell,847,1038,3,C3,27,6789
2020,8,Italian Grand Prix,Alexander Albon,848,1038,1,C4,22,6790
2020,8,Italian Grand Prix,Alexander Albon,848,1038,2,C3,4,6791
2020,8,Italian Grand Prix,Alexander Albon,848,1038,3,C2,27,6792
2020,8,Italian Grand Prix,Antonio Giovinazzi,841,1038,1,C3,20,6793
2020,8,Italian Grand Prix,Antonio Giovinazzi,841,1038,2,C2,6,6794
2020,8,Italian Grand Prix,Antonio Giovinazzi,841,1038,3,C4,4,6795
2020,8,Italian Grand Prix,Max Verstappen,830,1038,1,C4,22,6796
2020,8,Italian Grand Prix,Max Verstappen,830,1038,2,C3,8,6797
2020,8,Italian Grand Prix,Charles Leclerc,844,1038,1,C4,17,6798
2020,8,Italian Grand Prix,Charles Leclerc,844,1038,2,C2,6,6799
2020,8,Italian Grand Prix,Kevin Magnussen,825,1038,1,C3,1,6800
2020,8,Italian Grand Prix,Kevin Magnussen,825,1038,2,C2,16,6801
2020,8,Italian Grand Prix,Sebastian Vettel,20,1038,1,C2,6,6802
2020,10,Russian Grand Prix,Valtteri Bottas,822,1040,1,C4,26,6803
2020,10,Russian Grand Prix,Valtteri Bottas,822,1040,2,C3,27,6804
2020,10,Russian Grand Prix,Max Verstappen,830,1040,1,C4,25,6805
2020,10,Russian Grand Prix,Max Verstappen,830,1040,2,C3,28,6806
2020,10,Russian Grand Prix,Lewis Hamilton,1,1040,1,C5,16,6807
2020,10,Russian Grand Prix,Lewis Hamilton,1,1040,2,C3,37,6808
2020,10,Russian Grand Prix,Sergio Perez,815,1040,1,C5,20,6809
2020,10,Russian Grand Prix,Sergio Perez,815,1040,2,C3,33,6810
2020,10,Russian Grand Prix,Daniel Ricciardo,817,1040,1,C5,15,6811
2020,10,Russian Grand Prix,Daniel Ricciardo,817,1040,2,C3,38,6812
2020,10,Russian Grand Prix,Charles Leclerc,844,1040,1,C4,28,6813
2020,10,Russian Grand Prix,Charles Leclerc,844,1040,2,C3,25,6814
2020,10,Russian Grand Prix,Esteban Ocon,839,1040,1,C5,18,6815
2020,10,Russian Grand Prix,Esteban Ocon,839,1040,2,C3,35,6816
2020,10,Russian Grand Prix,Daniil Kvyat,826,1040,1,C3,30,6817
2020,10,Russian Grand Prix,Daniil Kvyat,826,1040,2,C4,23,6818
2020,10,Russian Grand Prix,Pierre Gasly,842,1040,1,C5,18,6819
2020,10,Russian Grand Prix,Pierre Gasly,842,1040,2,C3,24,6820
2020,10,Russian Grand Prix,Pierre Gasly,842,1040,3,C4,11,6821
2020,10,Russian Grand Prix,Alexander Albon,848,1040,1,C5,1,6822
